port1_H,port2_H,port3_H,port4_H,port1_D,port2_D,port3_D,port4_D
0.17200105294783657,0.32955742858471176,0.04717708527948384,0.45126443318796783,0.4458484635354731,0.057741395312192655,0.14591074480545804,0.3504993963468762
0.16545305800092638,0.336492042613779,0.04954214413093899,0.4485127552543555,0.44452120303570974,0.058747918138241845,0.1410238221205672,0.35570705670548136
0.13481562080326417,0.3693517966421007,0.07902058052544456,0.41681200202919055,0.41679149880364574,0.08441484982299546,0.09965953401554248,0.39913411735781634
0.13627629063138227,0.36806142548498,0.08164325362773477,0.41401903025590286,0.41959374487515905,0.08160729923926503,0.10139791042542669,0.39740104546014926
0.1683005101715609,0.33549452131760577,0.07819616106116933,0.418008807449664,0.44846522264237804,0.054441335487100374,0.13440913006862645,0.36268431180189514
0.18904099302338662,0.31250429455114953,0.04789122985676788,0.45056348256869594,0.4460979415584824,0.057893555091241916,0.1532957869600964,0.3427127163901793
0.24958206979852388,0.25160159041166585,0.053556647312764404,0.44525969247704583,0.47010708778482585,0.036974030835522136,0.2080160278435166,0.2849028535361355
0.318070023679612,0.18164470443425987,0.04652889526537801,0.4537563766207501,0.4775357728612482,0.03539206563838663,0.3019297523142565,0.1851424091861087
0.31992495656081305,0.1797000176033852,0.045650771302873,0.45472425453292875,0.4800036776457733,0.033131764430081326,0.310201979473324,0.1766625784508215
0.31466188512376425,0.18486050715715927,0.04502400667816407,0.4554536010409125,0.4806547760572276,0.032072533103690466,0.30271452644476676,0.1845581643943153
0.3200870454542741,0.17962554455503899,0.051471650868790776,0.44881575912189625,0.4830986332110071,0.030132544650764915,0.30855728803035204,0.17821153410787602
0.32123348722744455,0.17841066513591364,0.05200209164537565,0.44835375599126603,0.48463912246712454,0.02884818334925574,0.31276523209425844,0.17374746208936134
0.3398946343380291,0.159310466282994,0.04774680421763669,0.4530480951613402,0.4723772950562783,0.042363225056460854,0.334879848839939,0.1503796310473218
0.3399799984311389,0.15909384115501893,0.047659926423198856,0.4532662339906433,0.4728203156558883,0.04207228779400383,0.33565732455426905,0.14945007199583876
0.33910349759376984,0.15989403755515383,0.04629480607529511,0.4547076587757811,0.4719638416281475,0.04284584649317981,0.33566706212167813,0.1495232497569946
0.31701784001936706,0.18208899654495353,0.040971673444159924,0.4599214899915195,0.4750306607851075,0.0380733982854804,0.3048748797347581,0.1820210611946541
0.3359909986163442,0.1632403970949733,0.04711157706745139,0.45365702722123113,0.46089656269799817,0.05296676749636502,0.31390878446846265,0.17222788533717415
0.3349327751597084,0.16381650191540806,0.041462706540824956,0.4597880163840587,0.4551627847860708,0.05932896141765859,0.31979137465355617,0.1657168791427144
0.33598433991681115,0.16316200579776452,0.047623250605588835,0.4532304036798355,0.46051773264833723,0.05291104728609493,0.3136507697857037,0.172920450279864
0.3371492892389143,0.16196540020247396,0.046711331660044327,0.4541739788985674,0.4651246055216678,0.048794325018589234,0.32297530326633356,0.16310576619340944
0.344107732738045,0.1553082163830771,0.053185645206861525,0.4473984056720162,0.46666907177337685,0.047425183419287496,0.3281776639102656,0.15772808089707008
0.3468292134126967,0.1525512150024057,0.051857988963215244,0.4487615826216823,0.4710618225730955,0.04432797661723721,0.3407045300688343,0.14390567074083294
0.4107260310414655,0.09045909291052127,0.08827794778795733,0.4105369282600559,0.4389831081106733,0.08140438677767493,0.41999856745139225,0.05961393766025946
0.38934072489848504,0.11079746732431803,0.07029587370624926,0.4295659340709477,0.45492603290373834,0.06443781265012742,0.40461389206703025,0.07602226237910413
0.3895034395489487,0.1104615917489927,0.07048736845475674,0.4295476002473019,0.4565352348273461,0.06301940543924514,0.4060451257321532,0.07440023400125563
0.3914712835344619,0.10906864299660313,0.07209413074154149,0.4273659427273935,0.4556355784720738,0.0639466251060783,0.4071154918477653,0.07330230457408254
0.3146082998422496,0.1842341673042543,0.02782083597651118,0.473336696876985,0.4892761787049001,0.026082791627788197,0.3478196164630567,0.13682141320425503
0.34204054339215184,0.1571366852932462,0.041331159367936326,0.4594916119466658,0.47208567530606915,0.044845701581063185,0.37078386114988926,0.1122847619629784
0.33765302347614784,0.16142494344181021,0.03835929731228328,0.4625627357697588,0.45622269217177214,0.05996210671009569,0.3593990153702808,0.1244161857478513
0.3366596735129152,0.16232712539237165,0.03789580159116227,0.46311739950355085,0.45209809979634863,0.06409625887475955,0.35573998438415866,0.12806565694473318
0.3167964192552617,0.1821714286066643,0.033533606524674846,0.4674985456133991,0.4398801525823898,0.0764072144449031,0.3558232868113594,0.12788934616134787
0.3178200324270939,0.18112619659978788,0.03398452996445423,0.46706924100866387,0.4389377056382568,0.07771464888854353,0.3562893896769051,0.1270582557962947
0.32823154995942044,0.17091505675573243,0.040511686531685166,0.4603417067531619,0.42276522564662156,0.09423218413640408,0.3655941664980492,0.11740842371892513
0.3208862097105284,0.17805372073012873,0.03606210332744896,0.46499796623189393,0.41152169772163333,0.10531560781781547,0.35439920466506786,0.1287634897954833
0.33150979973381006,0.167724447936481,0.043681382087215094,0.4570843702424938,0.4197689233158173,0.09779356613662675,0.3710310739232689,0.11140643662428718
0.32528527164714827,0.17404614148034034,0.043617864561841725,0.4570507223106697,0.4174931642990572,0.09998834248064029,0.37303481764233654,0.10948367557796589
0.2566053802758933,0.24241849910543137,0.022493951688036445,0.4784821689306388,0.41094317929029295,0.10444358646682084,0.3347200876345942,0.14989314660829206
0.20584961707568591,0.2946795944256023,0.04000829680969886,0.4594624916890128,0.38697852491755824,0.12995316609665514,0.3547209712026308,0.12834733778315582
0.22251835528702468,0.27865435908024194,0.0535138061678051,0.4453134794649284,0.40538171905303166,0.11263261311552274,0.3728757672607498,0.10910990057069575
0.2248875309243656,0.27692704805536383,0.06470910249755883,0.4334763185227117,0.422272629945986,0.09565175286049367,0.3786107432239683,0.10346487396955201
0.2306149688321672,0.2707618627299984,0.05737034918181044,0.44125281925602394,0.43031044888668196,0.08743431095527694,0.37023876775702524,0.11201647240101595
0.22875270455896715,0.2730022569689397,0.06666014246033355,0.4315848960117595,0.423886463228839,0.09400469564030563,0.3808461307082013,0.10126271042265407
0.22552301169729522,0.27554393905111374,0.055435869353979546,0.4434971798976116,0.4014891359191206,0.1162984155656505,0.37728869996165193,0.10492374855357704
0.24512569604250797,0.2550285724367652,0.04255874766095279,0.4572869838597739,0.40917792943383857,0.10872069008746099,0.36560506217123107,0.11649631830746934
0.24589585370722525,0.2541857534960485,0.04203888664976801,0.4578795061469584,0.40954632944963176,0.10747390721167573,0.3655973489921673,0.11738241434652538
0.25806338957995933,0.24211762062344738,0.04438399569756047,0.45543499409903265,0.41201667751916504,0.10551514392531762,0.37103492892235407,0.11143324963316321
0.27489999814535454,0.2255665706579173,0.05686888808692672,0.4426645431098015,0.43399000192349085,0.08394207964225849,0.3835126773739507,0.0985552410602999
0.23301303642077328,0.2674115856761886,0.04355923252364232,0.45601614537939583,0.4657940834416998,0.04976155782015114,0.34016840038682716,0.1442759583513219
0.26232146172283,0.23918493577899055,0.06922035522384697,0.4292732472743326,0.4793221483244216,0.03693409799655943,0.3608506543462224,0.12289309933279662
0.19831030507842173,0.3039102044059101,0.06780243369058778,0.4299770568250803,0.49641545417183314,0.01548264989399791,0.2905663334925584,0.1975355624416107
0.23807845612946826,0.2636453388662349,0.06434578412373224,0.43393042088056466,0.5054469011799398,0.007210668638318994,0.29872772969919886,0.18861470048254209
0.2368816963182066,0.2646863251845681,0.0632894766421509,0.43514250185507447,0.5052853928616793,0.007386466687652444,0.2984260588966773,0.188902081553991
0.21721129703028588,0.28384575846294097,0.050732049660409576,0.4482108948463637,0.5008239958699243,0.011065858917893233,0.2914641397072664,0.1966460055049159
0.19674370239079572,0.30725633069455094,0.09596234228161053,0.4000376246330428,0.48775142906837265,0.025947681025381027,0.32307142741466777,0.1632294624915784
0.1998304517096665,0.3030830647058474,0.07842628984379554,0.4186601937406906,0.4731168569674441,0.04195352164546041,0.33835174611388025,0.1465778752732153
0.0994317840835852,0.4021844100415989,0.035336638363544205,0.4630471675112717,0.439786726337243,0.06599972368534315,0.177517885974333,0.3166956640030809
0.11430565662922079,0.3866052281562539,0.023241690994127057,0.47584742422039816,0.4014986928518767,0.10277420728942262,0.14780330171837935,0.3479237981403215
0.11726017819951882,0.3834869149263688,0.021117891287185966,0.47813501558692634,0.40269782319931535,0.10197161134075688,0.15501698363772481,0.34031358182220295
0.11217696175052254,0.3887797831687216,0.02479725871945826,0.47424599636129755,0.4001877831242635,0.10379198705540395,0.1432728257231459,0.3527474040971865
0.1162153145606676,0.3848250744392596,0.021800344773928313,0.4771592662261446,0.40165673109357697,0.10295680322586502,0.15186407506869753,0.3435223906118606
0.12357593089625492,0.37699352463187846,0.018885734965292052,0.4805448095065746,0.40341263956365847,0.10151950727217926,0.15898256561763607,0.3360852875465263
0.11946276709427282,0.3812699434564573,0.018502591901688088,0.48076469754758183,0.414385298375601,0.0908038659835413,0.16519783030956292,0.3296130053312947
0.13570659572240465,0.36433505215731066,0.012989754886109204,0.4869685972341755,0.41927550108025424,0.08689594021333687,0.1820117756991015,0.3118167830073075
0.10127668820364036,0.40142969113378574,0.043132982707278236,0.45416063795529577,0.4048036627570055,0.09679310761842988,0.10689181059092193,0.3915114190336428
0.09864503902395115,0.4040873443567162,0.04272432882761059,0.45454328779172204,0.40689258123198785,0.094728306117494,0.10719629409813257,0.3911828185523856
0.1349059705949027,0.36621081926016574,0.02863064755878322,0.4702525625861483,0.42183395090614273,0.08164724416280773,0.13540712919619569,0.36111167573485387
0.13448544885074903,0.3665011120978827,0.028279732478179092,0.4707337065731892,0.42058303915214573,0.08305231737801565,0.13565998194051915,0.36070466152931946
0.1281250886504537,0.3726783627598063,0.022947436612897908,0.4762491119768423,0.4005770344311592,0.10363013097347723,0.14367660160503415,0.3521162329903294
0.12790793929364266,0.3727327058956812,0.02304079724002262,0.4763185575706535,0.40040204229870296,0.10384755693134143,0.1433825447557845,0.3523678560141712
0.1276320896292688,0.37321567837854003,0.02287493558009244,0.47627729641209865,0.39891295302386115,0.1053363191589698,0.14364090689287448,0.3521098209242947
0.1184698010594441,0.3824790563208806,0.022940752483589254,0.4761103901360859,0.38296536256109365,0.12157926003648103,0.14875086361455236,0.3467045137878729
0.09597196978027202,0.4057368083512873,0.028889791571310695,0.46940143029713005,0.3538572687979216,0.15241514414188223,0.16839458468723492,0.3253330023729612
0.10121096644567786,0.4002465267336443,0.026123271969025762,0.47241923485165205,0.3611526560756521,0.14524152933145923,0.17143157422353728,0.32217424036935133
0.1072806193872098,0.39384131447745224,0.02286237122414686,0.47601569491119117,0.37265147817576755,0.13452495277558124,0.18450275195019078,0.30832081709846043
0.10931494095672546,0.3916332210286018,0.022314107682313258,0.4767377303323593,0.3587188897216096,0.14796338107817758,0.17908295284553516,0.31423477635467756
0.11223394716996968,0.3886191852636755,0.021370970112296918,0.4777758974540579,0.3613834920772105,0.14506689321351784,0.17573906449017254,0.3178105502190991
0.11663104426398482,0.3839849157578033,0.01941396150414446,0.4799700784740674,0.36239255941082954,0.14440401624032032,0.1810419722926005,0.31216145205624973
0.1469563775636808,0.35292988789893714,0.00989665516578875,0.4902170793715932,0.39288699539160926,0.11459552374795055,0.19978719701864392,0.29273028384179633
0.15352378663293167,0.3459200010922175,0.008430933691786602,0.4921252785830642,0.3933381244526331,0.11441054189779963,0.20776196425475457,0.2844893693948126
0.1512349500751502,0.34837915970026356,0.00919289219748154,0.4911929980271048,0.3933644576311378,0.11384006020689778,0.19842441873801792,0.2943710634239464
0.15898988993011728,0.34054107972578934,0.008803786636092362,0.491665243708001,0.4071666079766233,0.09948833299668505,0.1913692496344192,0.30197580939227237
0.1517575857603405,0.34829754150057296,0.015716303572394064,0.48422856916669255,0.4081694438614251,0.09676994399418455,0.16298231780438258,0.33207829434000774
0.14508279991504988,0.3549898439508905,0.017406679314330285,0.48252067681972943,0.40265673701749904,0.10212568201465955,0.15759229126149024,0.3376252897063512
0.1562824640704733,0.3434869566004294,0.01425969544394723,0.48597088388515,0.40291040788064486,0.10247277238121974,0.16742044275623652,0.32719637698189885
0.15213717488623016,0.34764448755083094,0.012874647505855307,0.4873436900570836,0.39343720883047706,0.11206640243031107,0.1728524065360501,0.3216439822031618
0.10902387661793417,0.3924836958068698,0.02825020608868501,0.47024222148651096,0.3448965222929798,0.1596205545360724,0.14474008230686486,0.3507428408640828
